mol,apol,ast_violation,ast_violation_ext,a_acc,a_aro,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nC,a_nCl,a_nF,a_nH,a_nN,a_nO,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,density,diameter,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_violation,logP(o/w),logS,mr,nmol,opr_brigid,opr_nring,opr_nrot,opr_violation,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_VSA_FHYD,Q_VSA_FPOS,Q_VSA_HYD,Q_VSA_POS,radius,rings,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb,Label
Brc1ccc(NCC23OC(C=4C(=O)OCC=4)CC2C2(C)C(C(COC(=O)C)(C)C(OC(=O)C)CC2)CC3)cc1,87.902138,3,4,4,6,77,1,5,39,28,116.26311,1.5099106,30,0,0,38,1,7,1.4284431,-2.9618382,-0.51679564,0.49270844,2.9785054,-2.9439785,-0.34732515,0.59434474,3.007653,-2.7214413,-0.24404225,0.75271302,3.2190459,54.029865,7,0.1627907,6,81,4,43,4,9,0.20930232,71,28.001425,24.674706,19.353006,20.465891,18.465635,14.610706,10.547548,11.853191,7,0.81130695,15,-0.82242155,-0.39980787,-0.012405822,3.46136,-0.99039096,-0.28320605,0.087233357,3.4991975,-0.53685641,-0.18963991,0.14829567,3.6836338,9.8287745,14.37826,13.070461,3.9496353,3.9496353,-6.3450952,7.1790285,14.919971,0,14,14,1,0,30.457544,11.942608,5.9471078,27.394276,10.710456,5.3224807,7.52321,8,1,2,5.5669999,-6.7955298,14.986156,1,26,5,7,3,2.9665258,-2.9665258,0.09854722,0.12263749,170.53947,88.840233,8.6190128,0,0,44.125496,0,104.78108,81.120201,0,0,0,40.837654,10.015024,0.82695949,0.43134156,0.092648387,0.17304054,0.56865847,0.080392152,453.89999,236.75397,50.852676,94.978172,312.12421,44.125496,0.46666667,0.875,1,1,548.87817,548.87817,8,5,0.2820513,5.1992998,0,41.247143,128.5235,60.292095,8.8215923,6.2406793,0,88.215919,94.342026,182.01491,14.77437,115.5862,0,11.876697,16.122873,20.767498,182.55795,83.528488,179.25815,100.16,0.31356117,6.4262648,3.6595578,10.321348,548.87817,745.14087,43.204517,416.25446,51.636765,48.887096,604.53796,4624,72,218,0
Clc1ccc(-c2noc(COC3C4(C)C5(O)C(C)(C(OC(=O)C)C(O)C4C(C)(C)CC3)OC(C=C)(C)CC5=O)c2)cc1,92.687721,3,5,7,11,82,2,9,42,30,124.44214,1.5175871,32,1,0,40,1,8,1.4531443,-2.9572537,-0.48053095,0.55012965,3.0046194,-3.0461111,-0.37783849,0.57443529,2.9537225,-2.7356083,-0.26059222,0.76913559,3.2172284,53.728279,6,0.13043478,11,86,3,46,4,7,0.15217391,72,30.880104,25.73406,20.809036,22.34457,19.520477,14.679228,11.23947,12.962728,8,0.76902932,17,-0.80187541,-0.39091432,0.02301955,3.5110106,-0.94674945,-0.26669645,0.003340765,3.498281,-0.53587747,-0.20249589,0.19305076,3.7200487,11.446509,14.763098,11.764986,4.7188215,4.7188215,-6.8302608,8.1304445,15.771389,0,14,14,1,0,33.365784,11.662222,5.3497944,29.317245,10.213595,4.674593,7.1293926,9,2,2,5.0900002,-7.3835301,15.716566,1,28,5,6,4,3.5565856,-3.5565856,0.072952874,0.10931709,153.06683,65.259872,26.555773,16.917038,20.648346,14.708499,0,79.407791,155.77621,0,0,0,27.133842,28.948708,0.84460258,0.49499527,0.095309936,0.1553974,0.50500476,0.060087468,496.98352,291.26657,56.08255,91.439392,297.15637,35.356846,0.47058824,0.8888889,1,1,588.42291,588.42291,9,5,0.21428572,5.3192,50.770454,33.029671,100.13004,0,9.8596172,9.7341213,3.5006065,111.80143,56.605217,292.13177,15.45696,90.458214,70.36705,4.4107962,28.355375,5.9423227,183.39058,13.433075,271.20554,128.32001,0.29547828,6.523562,3.7870133,10.508426,588.42291,782.96619,43.026615,440.78796,40.031654,70.160454,602.12396,5576,91,242,0
O=C(OC1C2(C)C(OC(=O)c3occc3)CC3C(C)(C)OC2(C(O)(C)CC1OC(=O)C)C3Oc1c2c(ccc1)cccc2)C,93.198135,3,4,6,15,82,1,7,44,29,115.705,1.4110366,34,0,0,38,0,10,1.463771,-2.8863256,-0.53749967,0.60656625,3.0306916,-3.012054,-0.4349736,0.64515465,2.9311485,-2.6837084,-0.40533847,0.75209188,3.2350628,55.911865,6,0.12244898,16,87,3,49,4,9,0.18367347,68,31.656126,25.695915,21.574467,23.413485,20.709,14.869734,11.426374,13.595608,8,0.76231164,14,-0.82789373,-0.39664829,0.061955072,3.5139008,-0.94927013,-0.30037713,0.09710598,3.4962382,-0.53308254,-0.18991107,0.16547064,3.7267373,10.799727,16.016397,14.703443,4.4159365,4.4159365,-7.0147028,10.841496,16.158321,0,14,14,1,0,33.884216,12.467456,5.6640301,27.895006,10.215114,4.6254926,6.4761515,10,1,1,4.98874,-8.19806,15.89225,1,30,6,9,4,3.8455403,-3.8455403,0.085709952,0.11897397,146.50908,92.223282,14.075244,8.458519,10.324173,29.416998,14.708499,103.91759,92.2771,0,0,0,40.700764,22.790077,0.79502916,0.45131201,0.11034183,0.20497087,0.54868799,0.094629027,457.46082,259.68555,63.490841,117.94051,315.71579,54.449669,0.5,1,1,1,575.40131,575.40131,7,6,0.27272728,4.9977002,36.385113,23.236393,117.59858,0,33.721832,9.5073462,0,183.84102,37.736813,205.19952,15.67333,125.09354,36.385113,4.4107962,36.566845,5.1459289,216.4319,23.236393,199.95609,130.73,0.28902414,6.6147099,3.5225587,10.701932,575.40131,795.82672,45.708275,399.26236,84.657516,59.275196,606.66797,5658,91,254,0
O=C(Nc1ccc(N2CCC(N(C)C)CC2)cc1)Nc1ccc(-c2nc(N3C(C)COCC3)nc(C3CCOCC3)n2)cc1,98.624893,3,4,7,18,88,2,9,44,29,132.9951,1.511308,33,0,0,44,8,3,0.93229938,-2.7954202,-0.53560376,0.50900233,2.7151711,-2.8458991,-0.49089894,0.69980073,2.7356238,-2.5149412,-0.33691332,0.68453509,2.9909198,64.111107,7,0.14285715,18,93,1,49,4,9,0.18367347,74,30.46768,26.037054,21.129028,22.785881,21.423857,15.807189,9.3000011,11.051245,1,0.71655422,23,-0.86344117,-0.38179383,0.082536787,2.8781903,-1.0358723,-0.31760421,0.16407412,2.9311502,-0.52039319,-0.21211287,0.1919096,3.1423929,15.025008,16.712261,11.440851,0.28563389,2.7324381,-6.4761963,11.615131,17.202579,0.99742341,14,4.4121685,1.0180949,3.553906,33.884216,16.403978,9.1306658,26.437376,12.720744,7.0504951,7.6432519,11,2,2,2.4130001,-6.9649801,16.940441,1,36,6,13,5,3.5361755,-3.5361755,0.091869459,0.10738057,208.97871,98.148766,11.190562,28.428589,15.681574,0,17.440542,198.06953,0,0,5.6825762,24.932074,0,5.2812943,0.89681989,0.38115418,0.049220726,0.10318011,0.61884582,0.053959385,550.49872,233.96548,30.213367,63.335484,379.86874,33.122116,0.47826087,0.91666669,1,1,613.83423,613.83423,12,6,0.5,4.8320999,6.2486277,94.332359,29.963713,139.02377,2.3279202,65.794373,4.4107962,146.65897,75.473625,67.357567,17.36894,45.861992,53.480904,6.2486277,14.702654,51.70433,216.61909,143.85373,99.120392,107.98,0.28902414,6.6147099,4.3448014,10.584912,613.83423,838.41248,35.622162,473.95657,55.503242,46.987312,600.76801,8564,71,234,0
FC(F)(F)c1c(CN2CCN(C)CC2)ccc(NC(=O)c2cc(C#Cc3nn(CC)c4ncnc(N)c34)c(C(C)C)cc2)c1,90.930756,3,4,6,21,79,2,8,44,31,129.71889,1.6420112,32,0,3,35,8,1,1.1587495,-2.7712979,-0.38308004,0.39873877,2.6617882,-2.8710151,-0.34554103,0.52379435,2.6411226,-2.484143,-0.15981065,0.66354769,2.9393854,51.409245,8,0.16666667,22,83,1,48,4,10,0.20833333,59,31.595284,25.164217,19.861443,22.034805,20.938911,14.495255,8.9801035,11.474547,0,0.75979227,21,-0.85943234,-0.34388983,-0.034651212,2.8062029,-1.3348039,-0.31330457,0.17641847,2.8836915,-0.51819199,-0.14062959,0.1373498,3.0780494,13.766873,15.048837,8.3348083,3.4454734,5.5815358,-8.6236515,13.926188,16.479139,0.99887854,14,4.7906213,1.3654181,3.0395048,35.310764,15.48,8.7337275,26.112309,11.3618,6.3768921,6.7427917,9,3,2,4.7602901,-8.8600197,16.29648,1,29,5,10,4,3.4199679,-3.4199679,0.12215772,0.094191261,188.37445,38.540169,60.630451,19.809576,0,12.949531,9.0455017,111.23156,77.81366,0,45.146946,11.365152,20.21804,0.13689101,0.9097622,0.44671467,0.053287607,0.090237781,0.5532853,0.036950175,541.54681,265.91223,31.720083,53.715115,329.3497,21.995033,0.47619048,0.90909094,1,1,595.2619,595.2619,11,5,0.34090909,5.8144078,32.897186,81.528801,0,107.81946,42.546837,32.897186,12.170312,126.93291,0,186.8222,16.461861,23.862217,103.1396,7.7595162,57.156567,27.383692,192.42097,79.017097,132.87523,105.2,0.284639,6.5849624,4.1599984,10.621797,595.2619,795.8504,34.353111,444.02008,60.121174,57.778179,604.68097,7741,74,236,0
O=C(Nc1noc(C(C)(C)C)c1)c1cc(-n2nnc(-c3cc(N4CC(N5CCN(C(C)C)CC5)CC4)cnc3)c2)c(C)cc1,98.256096,3,4,7,22,87,1,8,44,30,130.21237,1.4966938,33,0,0,43,9,2,0.96129686,-2.8161635,-0.4196178,0.4919672,2.7660413,-2.9236877,-0.41233405,0.55763161,2.6879706,-2.5319214,-0.24030213,0.68740249,3.0451381,59.781902,7,0.14285715,22,92,1,49,4,9,0.18367347,69,31.009497,26.617456,21.723249,23.457455,21.045866,15.553568,9.9799566,11.827953,1,0.71497828,24,-0.8589204,-0.3536821,-0.013525205,2.9433501,-0.99786019,-0.30945215,0.099194348,2.9543321,-0.52850115,-0.15824096,0.14167032,3.2018104,15.778286,12.31523,9.5039949,1.9193624,4.1629457,-7.7401047,12.806416,17.344538,1.0898148,14,4.6767287,1.9418068,3.250809,33.884216,14.631945,8.1851521,26.179728,11.233175,6.2561173,6.68367,11,1,2,3.3699999,-5.0799198,16.965219,1,33,6,11,5,3.0276299,-3.0276299,0.085062623,0.11793788,287.33237,57.568554,15.158071,19.809576,0,12.949531,0,103.91759,92.542702,9.4210396,0,0,19.249496,6.0392504,0.93871957,0.37047189,0.040527608,0.061280452,0.62952811,0.020752847,585.74988,231.17009,25.288748,38.238277,392.81808,12.949531,0.5,1,1,1,623.98816,623.98816,12,6,0.47727272,4.78022,3.1243138,100.88035,7.9639373,110.63747,35.682186,9.7341213,0,148.55806,18.868406,205.04076,17.138321,33.596336,77.610817,3.1243138,19.783909,31.794489,158.7274,115.89626,199.95609,108.45,0.28902414,6.6147099,4.3380666,10.589336,623.98816,836.06458,52.715302,494.12061,38.500973,58.397877,597.76801,8395,70,242,0
O=C(OC12N3C4C5(C1C(C)(C3)CCC5)C1C(OC(=O)c3ccc(OC)cc3)C3C(=C)C(O)C1(C4C3)C2)c1ccc(OC)cc1,96.078926,3,4,6,12,83,1,7,44,33,117.22881,1.4123952,36,0,0,39,1,7,1.0760194,-2.9445214,-0.58249807,0.6249727,3.158638,-2.9610991,-0.53197747,0.59770167,3.1382089,-2.7127337,-0.4121131,0.77244431,3.3985195,54.195072,6,0.11538462,12,91,3,52,3,8,0.15384616,76,30.388176,25.453918,22.110001,23.982399,21.141651,16.004602,12.467302,14.570334,11,0.74863398,20,-0.83311462,-0.44089568,0.037544779,3.6943772,-0.97049594,-0.34685159,0.1079893,3.7062135,-0.53882772,-0.21605732,0.15371267,3.9206588,10.011074,13.3862,12.160238,3.8634744,3.8692155,-7.0124063,9.522049,16.341909,0.013221689,14,8.8729324,1.0728617,0.007934878,30.087278,10.021403,3.5867884,25.322226,8.3989525,2.9973476,4.8336401,8,1,1,5.8270001,-6.8301001,16.078659,1,38,9,6,3,3.1834283,-3.1834283,0.092838667,0.12154392,156.0584,103.50385,0,0,10.324173,29.416998,0,135.05302,49.750259,0,0,0,29.637598,15.278809,0.83997375,0.43423375,0.084904432,0.16002624,0.56576622,0.075121805,444.36554,229.7197,44.916405,84.657578,299.30341,39.741173,0.5,1,1,1,529.02313,529.02313,10,9,0.36363637,4.8597999,47.385002,18.615242,38.919044,18.439579,71.73877,73.953308,0,141.14548,94.342026,75.913666,15.89968,69.724205,50.509315,17.643185,36.962849,0,235.4875,33.930508,136.19455,94.529999,0.30198976,6.7004399,3.8157873,10.642174,529.02313,798.39813,32.141354,411.9371,34.424511,45.708275,597.70801,6136,102,278,0
Clc1c(Cl)ccc(-c2nn(CCCN3CCC(n4c(O)nc5c4cccc5)CC3)c3c2CN(S(=O)(=O)C)CC3)c1,86.883377,3,5,6,20,72,1,7,40,29,127.364,1.7689444,28,2,0,32,6,3,1.0079997,-2.7919412,-0.6006003,0.58864015,2.7242095,-2.7987545,-0.44257709,0.70795751,2.7747953,-2.5239296,-0.41240165,0.78678352,2.986563,51.538624,7,0.15555556,21,77,0,45,4,7,0.15555556,56,28.017933,24.629393,17.189871,18.794317,19.185692,16.166161,8.3389874,10.249149,0,0.81342816,19,-0.85933089,-0.40450016,0.011075657,2.9777057,-0.9527474,-0.33291587,0.12993468,3.0464792,-0.52278644,-0.18452914,0.20456631,3.2441471,11.982173,15.824304,13.460855,2.7831299,4.1211128,-7.3891768,10.90413,15.801628,0.96774191,12.562314,5.5524206,1.1804153,10.264311,30.044445,12.545333,6.4518776,27.0592,11.267447,5.783464,7.6222024,9,1,2,4.1869998,-6.7729602,15.790322,1,32,6,9,4,2.7924399,-2.7924399,0.088500485,0.11832764,164.89824,71.792007,12.796158,20.72374,27.764715,0,0,99.225731,95.928604,0,9.4210396,37.6991,0,7.7675405,0.86637026,0.456267,0.082965769,0.13362974,0.543733,0.050663978,474.78552,250.04202,45.46664,73.231354,297.97485,27.764715,0.47368422,0.89999998,1,1,548.01685,548.01685,10,6,0.15000001,5.5853701,25.385227,89.938766,6.6407428,73.758316,5.9423227,50.559578,7.0012131,133.73288,60.587185,119.56222,15.78876,48.171688,67.152298,0,21.311277,10.230597,235.85507,73.758316,116.6292,96.489998,0.31237534,6.4918532,4.0644908,10.330928,548.01685,742.01385,47.12014,433.19321,27.54615,60.687061,603.57501,6069,69,224,0
O=C(OC1C2(C)OC3=C(C(=O)OC(c4cnccc4)=C3)C(O)C2C2(C)C(C(COCC(C)C)(C)C(OC(=O)C)CC2)C1)C,95.070099,3,5,7,6,86,1,8,43,30,124.33505,1.4457564,33,0,0,43,1,9,1.5097325,-2.9689937,-0.42596954,0.43148246,2.9766412,-2.9828889,-0.36276621,0.40908402,2.9800754,-2.7365508,-0.24041544,0.58795857,3.2061474,60.781902,7,0.14893617,6,90,5,47,8,9,0.19148937,79,31.319262,26.046801,21.886387,23.076622,20.201904,15.080696,11.420227,12.681211,8,0.74546397,17,-0.81587756,-0.3682619,-0.037910733,3.5064609,-0.89253211,-0.28725111,-0.017570632,3.5235322,-0.53520226,-0.18170077,0.10411049,3.7214808,12.377277,15.240784,13.831649,4.1601973,4.1615515,-6.6058936,8.5021887,16.051161,0.003159405,14,9.4990206,1.0215737,0.001886508,34.337708,13.248639,6.459054,29.169649,11.209034,5.4489145,7.6038046,10,1,1,5.119,-6.0539699,15.810749,1,27,5,7,3,3.5608723,-3.5608723,0.084184803,0.10854242,228.36351,99.976288,0,0,10.324173,44.125496,0,69.361427,74.990707,0,0,0,48.887096,17.782564,0.79603058,0.35536847,0.11227416,0.2039694,0.64463156,0.091695249,472.69193,211.02179,66.669662,121.11933,382.78946,54.449669,0.47058824,0.8888889,1,1,593.81128,593.81128,9,5,0.20930232,4.3617001,25.385227,40.021923,145.99203,41.852516,16.417963,8.4290028,0,92.601692,56.605217,233.2821,15.46388,126.58609,42.170757,13.232388,31.020525,5.2434282,143.96349,65.088913,233.2821,130.48,0.28994733,6.5545888,3.7289112,10.602264,593.81128,801.78925,51.39085,438.76138,51.636765,64.957771,597.70496,5770,87,240,0
O(CCN1C(c2ccccc2)C2SC3=NC(c4ccccc4)(c4ccccc4)C(=O)N3C2=N1)N1C(=O)c2c(C1=O)cccc2,88.117828,3,5,6,24,69,0,6,44,30,112.8084,1.6349044,34,0,0,25,5,4,0.99822682,-2.544162,-0.64883482,0.69762689,2.7041974,-2.6293049,-0.53807992,0.80591482,2.6756456,-2.2992103,-0.46867526,0.85431087,3.0088813,40.340176,7,0.13725491,24,76,5,51,4,7,0.13725491,47,29.837923,24.132376,19.038568,22.277445,21.575354,15.186466,10.220085,14.132011,2,0.7790463,17,-0.80553681,-0.40940234,0.079440355,2.9303842,-0.99116045,-0.32009295,0.15928538,2.9715016,-0.51635814,-0.21605732,0.19305076,3.2276428,11.429089,10.140464,10.140464,6.6397371,6.6399193,-9.886569,18.049839,16.828011,0.000708988,14,10.149053,1.0059379,0.000422824,31.278738,13.132272,5.3748512,22.284796,9.2770691,3.7746224,4.6985817,9,0,2,6.1700001,-9.7909603,16.673347,1,41,8,7,4,3.2716522,-3.2716522,0.087386362,0.082157709,21.723097,121.24922,11.190562,13.166624,0,38.848595,0,31.135427,228.09398,0,9.4210396,5.6825762,46.603123,0,0.82710713,0.60885501,0.099192344,0.17289287,0.39114499,0.073700517,435.97995,320.93616,52.285698,91.134293,206.1781,38.848595,0.47058824,0.8888889,1,1,527.11426,527.11426,9,8,0.75,5.2490001,0,30.662102,37.856934,39.365837,63.652306,33.448536,0,335.22049,3.9819686,32.21954,16.577101,82.805412,45.31329,0,22.685799,0,335.22049,58.163185,32.21954,94.879997,0.29769894,6.6724253,3.9084034,10.647545,527.11426,769.75012,61.706738,384.40686,63.20578,61.706738,599.67096,6809,84,254,0
O=C(N(CC1C(C)CN(C(CO)C)C(=O)c2c(OC(C)CCCCO1)ccc(N(C)C)c2)C)Nc1cc2OCOc2cc1,97.006477,3,4,7,12,89,2,9,43,29,134.60493,1.5124151,32,0,0,46,4,7,1.4524953,-2.7474096,-0.4951064,0.4893786,2.7148156,-2.8339052,-0.44197807,0.56402665,2.7131929,-2.4965911,-0.298347,0.70069206,2.9586999,66.467522,7,0.15217391,12,92,2,46,5,8,0.17391305,78,31.095284,26.168701,21.430357,22.827698,20.56579,15.001839,8.9244452,10.464364,4,0.72298056,18,-0.84486842,-0.39025447,-0.022557784,3.1189468,-1.0115027,-0.30370504,0.081599377,3.1412632,-0.53211451,-0.18066837,0.13337471,3.3579087,11.417747,18.33338,14.578138,3.461246,3.461246,-5.9738083,9.6090384,16.550819,0,14,14,1,0,35.846882,17.236816,9.994051,29.104719,13.92193,8.0420427,9.4231138,11,2,2,3.8039999,-4.8417802,16.372643,1,29,3,18,3,3.9264083,-3.9264083,0.082245864,0.10008927,193.13916,111.08573,16.917038,29.820286,10.324173,12.949531,17.440542,183.60609,18.747677,0,0,13.566921,13.566921,17.919456,0.86579603,0.38712791,0.070496731,0.13420397,0.61287206,0.06370724,553.31598,247.40707,45.053299,85.76754,391.67645,40.714245,0.5,1,1,1,639.08356,639.08356,9,4,0.53488374,4.4407001,61.509205,34.348118,27.919155,101.71578,31.458588,98.691559,0,105.85911,56.605217,145.08405,16.541201,58.724319,64.633514,7.53511,35.835125,23.524246,162.46432,111.80453,198.6696,113.04,0.28536221,6.523562,3.9453468,10.586452,639.08356,828.15643,37.148865,483.72449,58.698528,56.398365,598.74097,6615,71,220,0
Clc1ccc(S(=O)(=O)C23c4c(F)ccc(F)c4OCC2C(CCS(=O)(=O)c2cnc(OC)cc2)OCC3)cc1,77.57103,3,5,7,18,63,0,7,39,28,120.66662,1.9153432,26,1,2,24,1,7,1.4083668,-2.7788937,-0.59311014,0.60606652,2.9002588,-2.8311996,-0.49295634,0.77816582,2.866776,-2.5686498,-0.4278495,0.8260268,3.1147783,49.08297,7,0.1627907,18,67,0,43,5,7,0.1627907,49,28.001425,23.030651,15.386387,17.172998,18.508022,15.482877,7.7234678,9.7549686,3,0.89000762,17,-0.88555038,-0.42117432,0.040786449,3.1326303,-0.89711487,-0.39196572,0.16925767,3.1549113,-0.52093261,-0.20348082,0.17889053,3.3643684,12.180243,16.513632,16.513632,4.1976452,4.1976495,-7.0925484,10.077,14.33929,1.00E-05,14,11.999296,1.0001253,5.97E-06,30.457544,11.942608,5.5735626,28.040874,10.97034,5.1115723,7.887639,8,0,1,4.375,-6.6268201,14.434093,1,28,5,7,3,3.9915245,-3.9915245,0.068145521,0.11837549,87.609047,124.7217,44.964592,32.647751,0,8.3692026,0,61.274521,29.581947,13.025599,0,29.499847,0,71.544312,0.78258151,0.40721491,0.20078781,0.21741851,0.59278512,0.016630687,393.82516,204.92622,101.04416,109.41337,298.31229,8.3692026,0.47058824,0.8888889,1,1,503.23853,503.23853,9,5,0.41025642,4.664,21.999775,113.12891,49.469109,59.086082,7.5963712,38.485336,3.5006065,158.35983,37.736813,79.1269,13.75916,107.34326,68.705528,25.754301,23.21286,0,196.09665,59.086082,88.291046,108.86,0.31356117,6.4262648,3.7224984,10.304538,503.23853,674.21777,74.723137,381.60837,28.478886,74.723137,600.05896,4642,79,218,0
ClC=1C(=O)Oc2c(C=1C)ccc(OCC(=O)OC1(CC)C(=O)OCC=3C(=O)N4C(c5nc6c(cc5C4)cccc6)=CC1=3)c2,82.45224,3,5,6,16,66,0,6,43,29,108.88808,1.6498195,32,1,0,23,2,8,1.0152583,-2.5738521,-0.56646687,0.60383928,2.6677704,-2.6576931,-0.49312913,0.69715077,2.6363809,-2.3425317,-0.39508653,0.77679634,2.9083481,40.35976,5,0.10204082,17,72,7,49,4,6,0.12244898,48,30.042877,23.818886,18.52458,20.929993,20.695547,13.987598,9.5914049,12.522589,1,0.82052791,20,-0.81703514,-0.46384084,0.045861121,2.8862085,-0.93324316,-0.36559784,0.14169571,2.9225903,-0.51997846,-0.20697208,0.19435471,3.1557608,11.566739,11.425686,11.425686,6.6407127,6.6438026,-9.4182177,16.421223,15.688052,0.00745564,14,9.1242647,1.0449315,0.004461442,31.591837,12.551467,5.553719,23.798147,9.3872089,4.1323376,5.1953063,10,0,1,5.1767402,-9.1068697,15.462813,1,36,7,5,4,3.3722899,-3.3722899,0.092037134,0.099224031,45.165787,129.14011,19.471039,0,0,42.366531,14.708499,103.18695,85.094337,0,0,5.6825762,59.275196,5.0075121,0.75046027,0.50726247,0.13742974,0.24953973,0.49273753,0.11210999,382.05823,258.24658,69.965286,127.04031,250.85196,57.075027,0.5,1,1,1,509.09854,509.09854,10,7,0.48837209,4.7111001,21.999775,48.405018,117.44864,41.852516,9.1278973,9.8717566,0,169.44809,18.868406,134.72711,15.3593,117.44864,41.909618,0,29.486509,10.659424,196.09665,70.347694,105.80067,121.33,0.29901332,6.6147099,4.0403719,10.550522,509.09854,730.01172,62.454014,365.68692,64.586296,62.454014,598.995,6754,87,248,0
O=C(Nc1nc(C#Cc2cc3c(N(C)C(=O)C=C3)cc2)c(-c2c(-c3cnc(OC)cc3)nc3n2C=CC(C)=C3)cc1)C(NC)C,92.376579,3,4,6,23,76,2,8,45,30,117.33113,1.5438306,35,0,0,31,7,3,1.1806095,-2.5292761,-0.60237324,0.60871315,2.5072536,-2.7308252,-0.52877313,0.67663974,2.4773288,-2.2614193,-0.41976833,0.79633546,2.7693529,46.961418,8,0.16,23,81,5,50,5,9,0.18000001,52,31.664198,25.543716,21.082903,24.266855,21.748755,14.359512,9.0741444,12.686673,1,0.73014706,18,-0.83518106,-0.44322613,0.033722322,2.7704034,-1.153592,-0.37996438,0.13894258,2.8754215,-0.50788033,-0.20504399,0.20657034,3.0838456,13.048674,15.641538,12.023157,5.5782895,6.4220691,-9.335391,19.490498,17.478205,1.3289609,14,6.3925033,3.5779996,1.3109542,34.848,15.693673,7.9191918,23.765039,10.601956,5.3140273,5.5990205,10,2,1,4.7010002,-7.73628,17.144243,1,34,6,8,4,3.3660517,-3.3660517,0.074716814,0.098480247,151.79333,95.75618,37.699688,21.568544,12.949531,12.949531,0,203.50865,15.808495,0,0,17.047728,27.133842,2.7775381,0.87836558,0.44453982,0.078396745,0.12163442,0.55546021,0.043237668,526.13489,266.27625,46.959106,72.85817,332.7168,25.899061,0.5,1,1,1,598.99304,598.99304,9,6,0.33333334,4.839108,32.134953,80.783997,51.706402,34.061146,11.455817,104.36382,0,187.88766,52.500725,76.5513,17.62394,47.724434,63.255569,21.135065,57.499111,34.980064,176.00302,63.018291,167.83028,114.27,0.28376898,6.643856,3.8955743,10.734585,598.99304,818.57343,44.181568,452.92413,63.733475,55.546722,597.67902,7355,79,244,0
