apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_aro,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nC,a_nH,a_nN,a_nO,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,density,diameter,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
57.243446,0,0,3,4,4,6,50,0,4,28,18,72.19516,1.4439033,21,22,0,7,0,1.8094677,-2.6296709,-0.4378024,0.36184525,2.7316802,-2.7122521,-0.36340261,0.37308729,2.7062757,-2.4193354,-0.2275172,0.5292266,2.9446237,34.588554,4,0.13333334,6,52,5,30,4,6,0.2,41,20.637465,16.399189,13.541451,14.809036,13.118229,8.9006147,6.592093,8.1748867,0.76988357,12,-0.77180672,-0.43636644,-0.048821729,2.793118,-0.92369747,-0.35131392,0.022191849,2.8532722,-0.52414936,-0.19327474,0.098230042,3.0357442,7.7329912,9.7330465,9.7330465,3.8011801,3.8011801,-5.137629,8.3864117,10.230521,0,14,14,1,0,22.68,9.0133333,5.0237813,17.631147,6.9371419,3.8391297,4.368206,7,0,1,0,3.612,-5.26548,10.051092,0,1,16,1,3,4,0,5.198,-5.1989999,2.3159266,-2.3159266,0.12590177,0.1447576,101.60899,46.774742,9.8098574,0,0,44.125496,111.75542,12.254904,0,0,43.204517,7.5112681,0.74846178,0.46340892,0.13450851,0.25153825,0.53659105,0.11702973,282.20392,174.72612,50.715786,94.841286,202.31909,44.125496,0.5,1,5.198,-5.1989999,0.13582148,0.10963647,0.60350519,0.55734903,0.26645625,0.39649484,0.44265097,0.13003859,227.54872,210.14577,100.46605,149.49648,166.89943,49.030426,6,3,0.13582148,0.10963647,0.071428575,3.3675001,21.999775,23.236393,100.05508,0,6.37115,3.185575,0,70.572739,177.11693,9.9747,93.586426,21.999775,0,32.980881,0,70.572739,40.879578,166.63008,88.129997,0.38983503,5.9068904,3.3213398,9.3611174,377.0452,501.89407,43.204517,0,266.5444,51.636765,43.204517,386.39999,1919,47,150
37.183102,1,1,0,0,3,6,32,1,4,18,13,45.394062,1.4185644,14,14,0,4,0,1.6768637,-2.6313338,-0.5150016,0.55445004,2.6919978,-2.7254353,-0.46793985,0.6203894,2.6561177,-2.4096036,-0.33838984,0.72947425,2.9207628,20.094898,1,0.050000001,6,34,2,20,4,1,0.050000001,26,12.913849,10.265817,8.5938578,9.4996357,8.4316711,5.8916664,4.6158609,5.7213283,0.7656607,9,-0.79351944,-0.41706973,0.02773715,2.5824881,-0.94100249,-0.36915162,0.09802147,2.6544478,-0.52813143,-0.19861394,0.1653471,2.8367569,4.4021206,6.0565495,4.8521957,2.1731842,2.1731842,-3.0664964,5.5759287,6.6416574,0,14,14,1,0,13.005,4.528616,2.5246549,10.214063,3.5021627,1.9301428,1.9872949,4,1,1,0,2.4070001,-3.45713,6.4914083,0,1,15,1,3,1,0,3.099,-3.0999999,1.4325531,-1.4325531,0.20353821,0.26982194,57.287846,43.148899,0,0,10.324173,14.708499,76.468605,0,0,0,16.070677,10.271297,0.77494895,0.45037052,0.11539327,0.22505102,0.54962945,0.10965776,176.90535,102.81058,26.341974,51.374645,125.46941,25.032671,0.44444445,0.80000001,3.099,-3.0999999,0.22781542,0.21935484,0.61069739,0.542171,0.27964488,0.38930261,0.45782897,0.10965776,139.40999,123.7668,63.83733,88.870003,104.5132,25.032671,5,3,0.22781542,0.21935484,0,1.69317,47.385002,7.7454643,30.330866,0,6.37115,18.868406,0,52.929554,77.138885,6.5528798,23.862217,47.385002,0,23.326654,0,71.797958,25.388649,66.652031,55.759998,0.53921634,5.321928,2.9520326,8.0354919,228.28,321.63333,16.070677,0,167.65201,17.212255,29.637598,246.26199,581,28,102
39.474689,0,0,1,1,2,6,34,0,2,18,14,45.61549,1.341632,15,16,0,3,0,2.0332384,-2.4264791,-0.50133961,0.4613086,2.3919051,-2.3171506,-0.42808357,0.48925701,2.5435822,-2.1410906,-0.29755813,0.64029837,2.6893795,22.281313,3,0.15789473,6,35,3,19,4,3,0.15789473,26,13.120955,10.818603,9.5938578,10.706742,8.6133919,5.8465891,4.6218438,6.1041903,0.70699126,8,-0.78877068,-0.39864054,-0.017665198,2.4524698,-0.91163599,-0.27845061,0.057240341,2.5993907,-0.48455736,-0.19507977,0.13499725,2.7383006,3.1008592,4.8495212,4.8495212,4.0421195,4.0421195,-4.0554504,6.2692528,7.0090384,0,14,14,1,0,14.409972,6.43787,3.5261707,10.774028,4.7238817,2.5515373,2.827513,3,0,1,0,3.201,-4.6403399,7.0470099,0,1,12,1,2,3,0,2.691,-2.6919999,1.2597431,-1.2597431,0.23146576,0.27588779,75.792732,51.040127,0,0,0,14.708499,82.96138,14.463444,0,0,16.070677,2.503756,0.87076628,0.45041153,0.072122343,0.12923372,0.5495885,0.057111379,224.25768,115.99926,18.574432,33.282932,141.54135,14.708499,0.5,1,2.691,-2.6919999,0.26235601,0.21173848,0.81460643,0.4727852,0.1282822,0.18539359,0.52721483,0.057111379,209.79424,121.76139,33.037876,47.746376,135.77922,14.708499,4,2,0.26235601,0.21173848,0.055555556,3.13607,21.999775,7.7454643,23.862217,0,6.37115,57.437847,0,70.572739,77.138885,7.0798001,23.862217,21.999775,0,20.043581,0,89.441139,25.388649,102.0359,35.529999,0.52150291,5.2479277,2.8705852,8.0665131,257.54062,345.53467,16.070677,0,212.86896,17.212255,16.070677,244.28999,588,27,90
41.5051,1,1,0,0,3,9,35,0,3,21,13,50.612297,1.4460657,16,14,0,5,0,1.4571331,-2.4407096,-0.63552588,0.50872838,2.8001776,-2.5388756,-0.55537945,0.5963127,2.7181847,-2.2390752,-0.45923093,0.70228893,3.0176518,23.926897,3,0.125,10,38,2,24,4,3,0.125,26,14.612519,11.71245,9.6712084,10.784093,10.043643,6.7917905,4.8069658,6.0714984,0.78758556,10,-0.83933604,-0.43631443,0.010769403,2.5216205,-0.92017508,-0.36564469,0.095465451,2.6334751,-0.50386846,-0.21756195,0.15752549,2.7899473,4.815762,6.0376325,6.0376325,2.7510016,2.7510016,-3.9109488,7.0257058,7.5855274,0,14,14,1,0,14.583333,5.2739224,2.4913495,11.402889,4.0692358,1.9026774,2.2095735,5,0,1,0,2.99,-5.2126098,7.4472008,1,1,18,1,4,3,0,2.7449999,-2.7449999,1.824065,-1.824065,0.15985268,0.25369188,52.310665,82.439461,17.628834,0,0,14.708499,62.005161,0,0,0,16.070677,7.5112681,0.84845942,0.33872467,0.093329318,0.15154056,0.66127533,0.058211237,214.38412,85.587105,23.581945,38.290443,167.08745,14.708499,0.5,1,2.7449999,-2.7449999,0.25719491,0.20765027,0.78928733,0.52837425,0.093329318,0.21071269,0.47162578,0.11738338,199.43283,133.50673,23.581945,53.241737,119.16783,29.659792,5,4,0.25719491,0.20765027,0,2.9212,21.999775,7.7454643,41.330753,20.926258,3.185575,9.5073462,0,80.245155,77.138885,7.533,44.36945,21.999775,0,20.141081,7.4091749,72.835983,46.314907,66.652031,61.200001,0.49641782,5.5849624,3.085696,8.5019617,252.67456,363.49445,18.574432,0,173.90199,50.233006,18.574432,286.28299,895,31,122
40.703102,0,0,1,1,2,9,34,0,2,20,13,47.670769,1.4020814,16,14,0,4,0,1.6687573,-2.4051147,-0.48328564,0.5770973,2.3598359,-2.3473241,-0.39833826,0.67666024,2.5048575,-2.127677,-0.31812721,0.77458787,2.6527982,22.010899,3,0.13636364,10,36,3,22,4,3,0.13636364,23,14.112519,11.304201,9.6712084,10.991199,9.6478672,6.351964,4.8069658,6.4375238,0.74906719,10,-0.83934784,-0.42136839,0.047669236,2.4419751,-0.91160834,-0.33978871,0.12010343,2.6041868,-0.48343378,-0.1928274,0.18427289,2.7361712,3.4898994,4.960516,4.960516,4.3187938,4.3187938,-4.5869379,7.7190471,7.4985251,0,14,14,1,0,14.917356,6.405827,3.2766211,11.010665,4.6461635,2.3462009,2.5578675,4,0,1,0,3.2479999,-5.4237399,7.4934044,0,1,16,1,3,3,0,2.8380001,-2.8380001,1.6175746,-1.6175746,0.18025857,0.28607675,52.310665,82.439461,12.723906,0,0,14.708499,62.005161,14.463444,0,0,16.070677,5.0075121,0.86221546,0.37557098,0.081154443,0.13778456,0.62442905,0.056630109,223.94263,97.546799,21.07819,35.78669,162.18253,14.708499,0.5,1,2.8380001,-2.8380001,0.24876674,0.20084566,0.74896395,0.54118454,0.13684104,0.25103605,0.45881549,0.11419501,194.52789,140.56149,35.541634,65.201424,119.16783,29.659792,5,3,0.24876674,0.20084566,0,3.71,21.999775,7.7454643,23.862217,20.926258,3.185575,12.692922,0,97.888344,77.138885,7.5809002,33.369564,21.999775,0,16.858006,7.4091749,90.479164,46.314907,66.652031,48.669998,0.49991596,5.4594316,3.0696487,8.357069,259.72931,360.82745,16.070677,0,183.46051,50.233006,16.070677,270.284,794,30,106
43.64069,0,0,2,3,4,9,38,2,6,22,13,55.911472,1.4713545,16,16,0,6,0,1.6881092,-2.6438143,-0.54950428,0.66247004,2.6659722,-2.7633026,-0.54649204,0.62193418,2.5874858,-2.4251459,-0.42521897,0.78794831,2.8753006,24.197311,4,0.16666667,10,40,2,24,5,4,0.16666667,28,15.905413,12.198628,9.6712084,10.784093,10.359192,6.8337698,4.8069658,6.0714984,0.79291022,10,-0.83933949,-0.42280713,0.11436614,2.5716205,-0.94902992,-0.3659448,0.095470525,2.6610718,-0.52839839,-0.21627668,0.2023014,2.8309324,6.054287,8.4904671,5.9116569,2.5089045,2.5089045,-3.4672298,7.0257158,7.9354558,0,14,14,1,0,16.84375,6.4814816,3.5916824,13.329416,5.0679507,2.7839999,3.0705829,6,2,1,0,2.036,-4.5160499,7.7602577,0,1,15,1,3,4,0,3.9100001,-3.9100001,2.2348561,-2.2348561,0.13047001,0.20706053,52.310665,82.439461,17.628834,0,20.648346,14.708499,62.005161,0,0,0,16.070677,20.542593,0.74866754,0.34439313,0.12786005,0.25133246,0.65560687,0.1234724,214.38412,98.618431,36.61327,71.970116,187.73579,35.356846,0.5,1,3.9100001,-3.9100001,0.18056266,0.17391305,0.6177271,0.4946081,0.25880054,0.38227293,0.5053919,0.1234724,176.88876,141.63312,74.108627,109.46547,144.72112,35.356846,5,3,0.18056266,0.17391305,0.31818181,1.8756,72.770226,7.7454643,30.330866,20.926258,3.185575,9.5073462,0,80.245155,77.138885,7.8682599,33.369564,72.770226,0,20.141081,7.4091749,72.835983,46.314907,66.652031,89.129997,0.46637034,5.5849624,3.1189067,8.6417227,286.35422,383.77359,16.070677,0,173.90199,50.233006,43.204517,304.298,1019,35,120
26.142344,1,1,0,0,3,6,22,1,4,14,9,32.888214,1.4949188,10,8,0,4,0,1.9978555,-2.2845955,-0.66587955,0.64108902,2.288322,-2.2514811,-0.60537773,0.69052124,2.4822612,-1.9893733,-0.45705253,0.82962012,2.5979483,13.535656,1,0.06666667,6,23,2,15,2,1,0.06666667,15,10.129392,7.4813595,5.809401,6.7151785,6.7027087,4.0137358,2.5653841,3.6161563,0.80807292,7,-0.7815991,-0.46267301,0.060918447,2.2072279,-0.91150397,-0.39563766,0.12703228,2.3800197,-0.48345301,-0.21370453,0.19492282,2.4986613,3.9426117,5.9111624,3.9498534,1.7916788,1.792814,-2.3650749,5.7451277,5.0166631,-0.018204801,8.7318354,14,1.0952337,0.010953064,10.515555,4.2448978,2.1728394,7.6497684,3.0045149,1.5057886,1.6417031,4,1,1,0,1.895,-2.45943,4.8978658,0,1,11,1,2,1,0,2.312,-2.312,1.3018315,-1.3018315,0.22397622,0.2744244,51.716003,38.316223,16.917038,0,10.324173,14.708499,24.509808,0,0,0,16.070677,10.271297,0.71900892,0.27813131,0.14407612,0.28099108,0.72186869,0.13691497,131.45908,50.85178,26.341974,51.374645,131.98193,25.032671,0.42857143,0.75,2.312,-2.312,0.30536333,0.24653979,0.71900892,0.4121865,0.14407612,0.28099108,0.5878135,0.13691497,131.45908,75.361588,26.341974,51.374645,107.47213,25.032671,4,2,0.30536333,0.24653979,0.071428575,1.3329999,47.385002,7.7454643,23.862217,0,3.185575,35.383869,0,52.929554,15.730285,4.9327798,23.862217,47.385002,0,18.915859,0,52.929554,25.388649,35.383869,55.759998,0.61744827,4.9068904,2.6048496,7.3183489,182.83372,237.8127,16.070677,0,126.47651,17.212255,29.637598,192.17,287,21,72
85.181648,0,0,2,3,1,0,80,1,2,30,29,82.679993,1.0334998,29,50,0,1,0,1.4477584,-2.9499335,-0.43835512,0.46628514,2.9598393,-2.8634906,-0.34702364,0.4841921,3.0549245,-2.6907547,-0.30959234,0.59620136,3.2203445,54.660351,6,0.18181819,0,83,1,33,8,6,0.18181819,82,21.681435,20.921541,20.474327,20.681435,14.20238,13.578533,13.320334,13.62503,0.61955684,15,-0.81111789,-0.33550331,-0.01435484,3.4909999,-0.87574536,-0.24288177,0.003583337,3.596499,-0.5438897,-0.18453336,0.10528643,3.7161467,1.3365741,4.529572,3.4247401,10.837275,10.837275,-11.075401,0.69314706,12.77103,0,14,14,1,0,23.168043,8.7412529,3.9722273,22.557274,8.5027485,3.8612559,6.3932939,1,1,1,1,8.073,-11.36739,12.708096,0,1,20,1,4,6,1,4.7280002,-4.7280002,1.6373817,-1.6373817,0.12812471,0.23908529,200.47314,13.4357,0,0,10.324173,0,87.01313,135.65082,0,0,0,7.7675405,0.96020865,0.50681657,0.017084114,0.039791346,0.49318346,0.022707231,436.57278,230.43149,7.7675405,18.091713,224.23302,10.324173,0.46666667,0.875,4.7280002,-4.7280002,0.084602371,0.14382403,0.68099284,0.50681657,0.2962999,0.31900713,0.49318346,0.022707231,309.62329,230.43149,134.71706,145.04123,224.23302,10.324173,8,4,0.084602371,0.14382403,0,8.0248003,25.385227,0,6.4686494,0,30.875572,3.185575,0,17.643185,199.95609,12.82168,0,25.385227,30.875572,9.6542244,0,225.19565,0,199.95609,20.23,0.37824166,6.044394,3.6221199,9.5051651,454.66452,669.37842,0,0,392.27948,0,13.566921,414.71799,2463,59,168
64.649788,0,0,2,3,2,6,57,0,2,27,23,70.474022,1.2363864,24,30,0,3,0,1.4910048,-2.5602074,-0.46440995,0.41755885,2.4978676,-2.4029577,-0.39936069,0.48487607,2.6684461,-2.2825847,-0.26409483,0.58865386,2.7800531,37.586208,9,0.32142857,6,58,5,28,6,9,0.32142857,47,19.648054,16.879082,15.654336,17.233841,12.935561,9.5517664,8.4465942,10.633466,0.66203952,18,-0.78892809,-0.38755515,-0.040473267,2.5847309,-0.911506,-0.27956924,0.070217595,2.7349608,-0.51114565,-0.18834369,0.1136712,2.8480763,3.0975044,6.027225,6.027225,7.8919282,7.8919282,-8.048234,7.6554208,10.94497,0,14,14,1,0,23.280613,12.53858,9.3599997,18.096849,9.6458693,7.1451111,6.465179,3,0,1,1,4.71,-7.68613,11.117013,0,1,14,1,2,9,1,4.118,-4.118,1.754442,-1.754442,0.16619489,0.19413778,99.771164,74.522194,0,0,0,14.708499,158.81558,43.390331,0,0,16.070677,2.503756,0.91877896,0.53877485,0.045327574,0.081221029,0.46122515,0.035893455,376.49927,220.78035,18.574432,33.282932,189.00186,14.708499,0.5,1,4.118,-4.118,0.17144245,0.13841671,0.77640671,0.56868076,0.1512139,0.22359331,0.43131927,0.07237941,318.15765,233.03525,61.964764,91.624557,176.74695,29.659792,9,2,0.17144245,0.13841671,0.2962963,6.4168,21.999775,7.7454643,23.862217,20.926258,3.185575,9.5567245,0,123.50229,143.79091,11.2019,23.862217,21.999775,0,23.229156,0,198.97591,46.314907,133.30406,35.529999,0.39086518,5.8073549,3.9991062,9.1504278,409.7822,553.59387,16.070677,0,355.14542,17.212255,16.070677,366.50098,2508,34,128
46.490688,0,0,1,1,1,12,37,1,2,21,17,57.262905,1.5476462,17,16,2,1,1,1.5299625,-2.4624534,-0.58062911,0.58844763,2.3400385,-2.5180404,-0.46324244,0.68909758,2.5372121,-2.167491,-0.39214993,0.74086928,2.6862586,23.369312,3,0.13043478,12,39,2,23,4,3,0.13043478,25,14.819627,12.77636,10.196153,11.828063,10.13103,7.5188875,4.4373927,6.357738,0.73375082,12,-0.84892398,-0.4276379,0.060741235,2.431462,-0.925928,-0.22689731,0.1437562,2.6066213,-0.50288981,-0.18562683,0.20029396,2.7632113,3.0420423,6.2427735,4.4412336,4.4700689,4.4702959,-5.1392164,9.1755533,8.7534409,0.000530337,14,10.275218,1.0045723,0.000316252,15.879017,7.0507813,3.8548484,11.713437,5.1153545,2.7610707,2.8532565,3,1,1,0,3.2079999,-4.08462,8.7490807,0,1,17,1,3,3,0,3.447,-3.447,1.2908355,-1.2908355,0.14488561,0.22252814,49.56916,38.388474,8.6190128,8.458519,0,0,136.75272,44.270424,0,0,13.703812,0,0.95428437,0.64960492,0.045715623,0.045715623,0.35039505,0,286.05832,194.72696,13.703812,13.703812,105.03516,0,0.5,1,3.447,-3.447,0.13606034,0.24310996,0.83139312,0.49455741,0.11163662,0.16860691,0.50544262,0.05697028,249.22015,148.24957,33.464428,50.541962,151.51254,17.077532,6,3,0.13606034,0.24310996,0.23809524,4.1528001,0,26.822676,0,0,27.047791,68.895844,0,158.35983,37.733036,8.7448196,23.862217,3.1243138,3.1014678,3.185575,23.524246,158.35983,5.6876111,98.013916,32.34,0.48250595,5.523562,3.3270211,8.4614296,299.76212,403.94366,13.566921,5.6825762,258.30383,8.458519,19.249496,296.39398,982,32,110
30.060137,1,0,0,1,2,6,24,2,4,15,9,46.290493,1.9287705,10,9,2,1,1,2.1535261,-2.2674167,-0.61507773,0.63417411,2.2119396,-2.5813498,-0.48251086,0.8058328,2.2768233,-1.8991879,-0.44049028,0.85867703,2.5403917,13.139863,3,0.2,6,24,3,15,2,4,0.26666668,15,11.259149,8.5524092,5.4641018,6.5520415,7.0922241,4.5262046,2.6933756,3.8745749,0.82899851,10,-0.83628273,-0.40058321,0.095001027,2.1113565,-1.3708419,-0.29758903,0.22791933,2.1812732,-0.42846295,-0.19749042,0.23344854,2.4164476,4.8508997,9.0599422,3.3190329,1.8736496,1.8739241,-2.7446527,6.5538716,5.9402127,0.000636631,14,10.195836,1.0053358,0.000379658,13.066667,6.5540166,5.04,9.3337536,4.5574412,3.4278009,2.8358688,3,3,1,0,1.191,-3.41219,6.005795,0,1,7,1,1,3,0,3.2550001,-3.256,1.2283951,-1.2283951,0.15221427,0.2464633,2.2085397,25.592316,66.262398,8.458519,0,0,91.187057,0,0,11.908636,13.703812,6.6511192,0.85722339,0.54630846,0.14277658,0.14277658,0.45369157,0,193.70883,123.45063,32.263565,32.263565,102.52177,0,0.5,1,3.2550001,-3.256,0.15360983,0.24570024,0.56091261,0.62692839,0.22896355,0.43908736,0.37307161,0.21012382,126.75077,141.66852,51.739441,99.221626,84.303886,47.482182,5,1,0.15360983,0.24570024,0.66666669,1.3552999,50.90794,5.9721327,9.1210184,0,27.047791,0,0,105.43027,60.152142,5.97926,23.862217,14.960114,27.131769,3.185575,32.897186,105.43027,5.9721327,45.192028,87.209999,0.56650949,4.9068904,3.1020672,7.4648662,225.9724,270.51797,44.951431,23.425066,122.48,21.625143,68.376495,224.259,428,17,68
32.553139,1,0,0,1,2,6,24,2,4,15,9,46.290493,1.9287705,10,9,2,1,1,2.1535261,-2.26807,-0.59820306,0.64067668,2.205404,-2.581347,-0.47476536,0.83561081,2.3198617,-1.8962791,-0.40943295,0.90737921,2.5475197,13.226863,3,0.2,6,24,3,15,2,4,0.26666668,15,11.259149,10.138406,5.4641018,6.5520415,7.0922241,5.3192029,2.6933756,3.8745749,0.96221435,10,-0.83628869,-0.38603923,0.093537375,2.1045752,-1.3708417,-0.29665849,0.25682047,2.2151475,-0.42841694,-0.1974116,0.35634473,2.4355721,4.7708883,8.5077953,2.7690625,2.6374176,2.6376181,-3.4679229,6.5316496,6.497057,0.000465217,14,10.332142,1.0040429,0.000277411,13.066667,6.5540166,5.04,11.290489,5.5996099,4.26651,4.2148223,3,3,1,0,1.836,-4.2076001,6.6866574,0,1,7,1,1,3,0,3.1760001,-3.177,1.1191468,-1.1191468,0.16707185,0.27052242,4.4607477,25.592316,57.24155,8.458519,0,0,91.187057,43.624847,0,0,13.703812,6.6511192,0.91887879,0.61839175,0.081121206,0.081121206,0.38160825,0,230.56505,155.16684,20.354931,20.354931,95.753136,0,0.5,1,3.1760001,-3.177,0.15743072,0.2518099,0.60456866,0.69099611,0.20619898,0.39543137,0.30900389,0.18923238,151.69835,173.38472,51.739441,99.221626,77.535248,47.482182,5,1,0.15743072,0.2518099,0.66666669,1.9787,50.90794,5.9721327,0,0,27.047791,3.0551045,0,105.43027,91.146126,6.7534599,23.862217,0,21.065855,3.185575,32.897186,105.43027,5.9721327,91.146126,87.209999,0.56650949,4.9068904,3.1020672,7.4648662,250.91997,296.36328,44.951431,23.425066,147.42758,21.625143,68.376495,285.16501,428,17,68
27.309343,1,1,0,0,2,6,24,1,3,16,11,46.06493,1.9193722,10,8,1,2,0,2.3387039,-2.28144,-0.58711964,0.55335724,2.4168451,-2.3921063,-0.53712422,0.52895391,2.3713746,-1.9918002,-0.39400584,0.71349227,2.6171315,14.930656,2,0.125,6,24,2,16,2,4,0.25,16,12.344935,8.2597914,5.809401,6.6378284,7.3035488,4.2965622,2.8213673,3.8323519,0.90777767,9,-0.80208868,-0.40866232,0.088489041,2.2020316,-1.0062588,-0.2983281,0.22716974,2.2858305,-0.46799758,-0.22338584,0.19986051,2.4813497,4.0677676,6.4147286,2.9654503,2.6925282,2.6925282,-3.0231087,5.2024989,5.2058659,0,14,14,1,0,14.0625,5.5576558,4.4236112,9.8234549,3.7798073,2.9483318,2.3206728,3,1,1,0,1.6867599,-2.9822299,5.2000642,0,1,6,1,1,2,0,3.4860001,-3.4860001,1.5351899,-1.5351899,0.30742505,0.2076534,21.704248,17.061544,0,17.077532,0,0,67.767296,0,35.725906,0,27.133842,0.13689101,0.76382923,0.62685758,0.13073075,0.23617078,0.37314239,0.10544004,159.33653,130.76393,27.270733,49.265766,77.838356,21.995033,0.44444445,0.80000001,3.4860001,-3.4860001,0.31009755,0.16351119,0.51069951,0.62685758,0.301994,0.48930049,0.37314239,0.18730651,106.53309,130.76393,62.996639,102.06921,77.838356,39.072567,5,1,0.31009755,0.16351119,0.4375,2.3900001,0,36.71666,23.862217,0,27.047791,0,0,70.572739,80.963104,5.1131201,47.724434,44.880341,7.7595162,3.185575,20.767498,70.572739,10.946395,33.326015,46.169998,0.54356444,5,3.0314455,7.6657834,208.60229,254.65816,27.133842,5.6825762,146.32193,21.408051,32.816418,231.17299,480,21,78
37.127724,0,0,1,1,1,11,31,1,2,20,14,62.997013,2.0321617,12,11,3,1,1,1.7359499,-2.2706065,-0.56494355,0.67011487,2.4164324,-2.4426529,-0.53807992,0.72446311,2.407089,-2.0011206,-0.34349719,0.82665145,2.620261,20.852278,3,0.14285715,11,32,1,21,3,5,0.23809524,20,14.750712,11.153638,6.8867512,7.9222851,9.3971968,6.4505925,2.6100423,3.66325,0.90361214,12,-0.80226064,-0.38170418,0.10148755,2.3510795,-1.4129293,-0.26386139,0.26019999,2.4490759,-0.54301476,-0.21605732,0.2159716,2.6274271,2.3684025,14.84342,4.388267,2.3294432,2.1016045,-3.261945,7.0757766,7.2464061,0.88186711,7.8730321,14,1.4399593,0.074946202,16.371881,6.8400002,4.4963264,12.511785,5.1473851,3.3456528,3.2201488,4,3,1,0,2.9317601,-4.3085799,7.2005725,1,1,11,1,2,3,0,5.1399999,-4.1469998,2.7383025,-1.7383024,0.17235343,0.18339007,8.9080906,57.361778,6.6995511,8.6190128,32.927242,8.6190128,49.019615,14.230966,35.862797,0,13.703812,0.13689101,0.67753994,0.42352039,0.0518956,0.32246006,0.57647961,0.27056447,180.70181,112.95408,13.840703,86.001007,153.74873,72.160301,0.5,1,5.1399999,-4.1469998,0.20953308,0.18808778,0.47259486,0.49761266,0.18636286,0.52740514,0.50238734,0.34104228,126.04238,132.71471,49.703499,140.66043,133.98811,90.95694,6,2,0.20953308,0.18808778,0.55000001,2.7716999,16.78553,49.039803,23.862217,0,0,32.897186,0,92.33107,79.41552,7.0542102,40.647747,44.880341,7.7595162,0,45.221317,86.388748,5.2587838,64.174873,55.27,0.48464775,5.3923173,3.3769763,8.3016958,266.70282,334.5462,13.566921,17.047728,195.05766,26.116156,30.614649,302.29999,918,27,102
